City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
BELAGAVI,29010213711,2015-16,SNV V HIGHSCHOOL (AIDED) BAILHONGAL,BAILHONGAL,BAILHONGAL,WARD NO 3,Karnataka,591102,,,,,,,,,,,
BELAGAVI,29010213712,2015-16,MKCR HIGHSCHOOL (AIDED) BAILHONGAL,BAILHONGAL,BAILHONGAL,WARD NO 3,Karnataka,590001,,,,,,ChIJL0zchPpRvzsRWmkFLqRw68U,A,Street Address,bailhongal,MKCR Girls High School,"Bailhongal, Karnataka 591102, India"
BELAGAVI,29011104103,2015-16,KANNADA LOWER PRIMARY SCHOOL ,RAMDURG,HOSAKOTI,HOSAKOTI,Karnataka,591130,,,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010808701,2015-16,MARATHI LOWER PRIMARY SCHOOL ,KHANAPUR,TOLAGI,HADALGE,Karnataka,591120,,,,,,ChIJM2GJtzFkvzsRAYYQenvLXyw,C,City,belagavi,Sarkari Marathi Lower Primary Shaale No.38,"Godse Wadi, Belagavi, Karnataka 590006, India"
BELAGAVI,29010304402,2015-16,KANNADA LOWER PRIMARY SCHOOL ASHRM SHALA S NAGAR,BELGAUM CITY,MAHANTESH NAGAR (KHPS.24),W.NO.44.BGM.CITY.,Karnataka,590010,,,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010304403,2015-16,KANNADA HIGHER PRIMARY SCHOOL SANGMESHWAR NAGAR,BELGAUM CITY,SADASHIV NAGAR,W.NO.44.BGM.CITY.,Karnataka,590010,,,,,,,,,,,
BELAGAVI,29010304102,2015-16,URDU HIGHER PRIMARY SCHOOL NO.5 GHEE GALLI,BELGAUM CITY,CHAVAT GALLI,W.NO.41.BGM.CITY.,Karnataka,590002,,,,,,ChIJP_yOVdllvzsRCv6-C7dqnq4,C,City,belagavi,Govt Urdu Higher Primary School,"No-9, Majagaon, Belagavi, Karnataka 590008, India"
BELAGAVI,29010823803,2015-16,SHRI SWAMI VIVEKANANDA HIGHER PRIMARY SCHOOL KHANAPUR(U),KHANAPUR,KHANAPUR,WARD NO 6,Karnataka,591302,,,,,,ChIJS60jh3prvzsRZ-onIU_9-JM,A,Street Address,khanapur,Shri Swami Vivekanand English Medium School,"Math Galli, Khanapur, Karnataka 591302, India"
BELAGAVI,29010823406,2015-16,MARATHA MANDAL (UPPER PRIMARY) KHANAPUR (U),KHANAPUR,KHANAPUR,WARD NO 2,Karnataka,591302,,,,,,ChIJSyh5kH5rvzsRoh226EzCYZ4,A,Street Address,khanapur,Maratha Mandal Ground,"Maratha Mandal,, NH 4A, Khanapur, Karnataka, India"
BELAGAVI,29011113107,2015-16,BASAVESHVAR ENGLISH MEDIUM HIGHER PRIMARY SCHOOL RAMDURG,RAMDURG,RAMDURG,WARD NO 5,Karnataka,591123,,,,,,,,,,,
BELAGAVI,29011113108,2015-16,PRAGATI HIGH SCHOOL RAMDURG RAMDURG,RAMDURG,RAMDURG,WARD NO 5,Karnataka,591123,,,,,,,,,,,
MYSURU,29260606401,2015-16,"GOVT HIGHER PRIMARY SCHOOL, ",KRISHNARAJANAGARA,HOSAKOTE,HOSAKOTE,Karnataka,571617,,ChIJ21P2PR93pTsR-TC-o54kWEo,,,,ChIJb6mT0gUUrjsRxen43lA0p5U,A,Street Address,hosakote,Government Higher Primary School Kodihalli,"Kodihalli, Bangalore, Hosakote, Karnataka 560008, India"
MYSURU,29260606601,2015-16,"GOVT HIGHER PRIMARY SCHOOL, ",KRISHNARAJANAGARA,MAYIGOWDANAHALLI,ANKANAHALLI,Karnataka,571602,,,,,,ChIJn_rirg5wrzsRHYvGftWK6pg,C,City,mysuru,Maharani Government Higher Primary School,"Narayana Shastri Road, Narayana Shastri Road, Near Sadvidya College, Devaraj Mohalla, Mysuru, Karnataka 570001, India"
MYSURU,29260606602,2015-16,"GOVT LOWER PRIMARY SCHOOL, ",KRISHNARAJANAGARA,MAYIGOWDANAHALLI,ANKANAHALLI,Karnataka,571617,,,,,,ChIJo4G9My7zpTsRoj1afbUHjgs,C,City,mysuru,Government Lower Primary School Vaddarapalya,"Vaddarapalya, H. D. Kote, Mysuru District, Hommaragahalli, Karnataka 571114, India"
MYSURU,29260703009,2015-16,SADVIDYA SEMI RESIDENTAL P.U.COLLEG,MYSORE NORTH, ,WARD-24,Karnataka,570019,ChIJccVOS_Z6rzsRVOy6AoQaJkM,ChIJccVOS_Z6rzsRVOy6AoQaJkM,,,,ChIJccVOS_Z6rzsRVOy6AoQaJkM,C,City,mysuru,Sadvidya Semi Residential PU College,"Vijay Nagar 2nd Stage, Vijayanagar, Mysuru, Karnataka 570017, India"
BELAGAVI,29010301601,2015-16,MARATHI LOWER PRIMARY SCHOOL NO.38 GODSEWADI,BELGAUM CITY,TILAKWADI ( MHPS.9 ),W.NO.16.BGM.CITY.,Karnataka,590006,,,,,,ChIJM2GJtzFkvzsRAYYQenvLXyw,B,Pincode,590006,Sarkari Marathi Lower Primary Shaale No.38,"Godse Wadi, Belagavi, Karnataka 590006, India"
BELAGAVI,29010301602,2015-16,KARNATAK DAIVANYA EDUCATION N TRUST ENGLISH HIGHER PRIMARY SCHOOL SHASTRINAGAR,BELGAUM CITY,SHAHAPUR,W.NO.16.BGM.CITY.,Karnataka,590003,,,,,,,,,,,
BELAGAVI,29010301604,2015-16,PRCIOUS BLOSSOMS PRIMARY SCHOOL NEAR SUBHAS MARKET HINDWADI,BELGAUM CITY,VADAGAON ( KHPS.14 ),W.NO.16.BGM.CITY.,Karnataka,590015,,,,,,ChIJLzaVUJ9mvzsRaQvcbGb-2m4,C,City,belagavi,Precious Blossoms High School,"6th Cross, Radha Krishna Marg, Hindwadi, Belagavi, Karnataka 590011, India"
BELAGAVI,29010301701,2015-16,ENGLISH LOWER PRIMARY SCHOOL DIVINE PROVIDENCE GOAVES,BELGAUM CITY,TILAKWADI ( MHPS.9 ),W.NO.17.BGM.CITY.,Karnataka,590006,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310503901,2015-16,GOVT HIGHER PRIMARY SCHOOL ,PAVAGADA,DODDAHALLI,CHIKKAHALLI,Karnataka,572141,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310508003,2015-16,RASHTRAPRAGATHI AIDED HIGH SCHOOL ,PAVAGADA,K T HALLY,MUGADALABETTA,Karnataka,572116,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310503002,2015-16,GOVT URDU LOWER PRIMARY SCHOOL ,PAVAGADA,DODDAHALLI,DALAVAIHALLI,Karnataka,572141,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310422302,2015-16,GOVT URDU LOWER PRIMARY SCHOOL ,MADHUGIRI,MADHUGIRI(URDU),KADAGATHUR,Karnataka,572127,,,,,,,,,,,
MYSURU,29261113801,2015-16,GOVT LOWER PRIMARY SCHOOL ,T.N.PURA,RANGASAMUDRA,PATTE HUNDI,Karnataka,571101,,,,,,ChIJo4G9My7zpTsRoj1afbUHjgs,C,City,mysuru,Government Lower Primary School Vaddarapalya,"Vaddarapalya, H. D. Kote, Mysuru District, Hommaragahalli, Karnataka 571114, India"
MYSURU,29261110201,2015-16,GOVT LOWER PRIMARY SCHOOL ,T.N.PURA,MADHAPURA,HOSUR HUNDI,Karnataka,571124,,,,,,ChIJo4G9My7zpTsRoj1afbUHjgs,C,City,mysuru,Government Lower Primary School Vaddarapalya,"Vaddarapalya, H. D. Kote, Mysuru District, Hommaragahalli, Karnataka 571114, India"
MYSURU,29261118402,2015-16,GOVT HIGH SCHOOL ,T.N.PURA,MUGURU,VATALU,Karnataka,571124,,ChIJBRLBySwXrzsRo-De_FNTLus,,,,ChIJxdUQWaV7rzsR2k0pfcjBx-s,C,City,mysuru,Hootagalli Government High School,"K.R.S road, K.R.S road, K R S Road, Hootagalli, Mysuru, Karnataka 570018, India"
MYSURU,29261118601,2015-16,GOVT HIGHER PRIMERY SCHOOL ,T.N.PURA,KODAGAHALLI,MARAGOWDANA HALLI,Karnataka,571101,,ChIJfd4_l9sNrzsRQlP81dnNE0w,,,,ChIJn_rirg5wrzsRHYvGftWK6pg,C,City,mysuru,Maharani Government Higher Primary School,"Narayana Shastri Road, Narayana Shastri Road, Near Sadvidya College, Devaraj Mohalla, Mysuru, Karnataka 570001, India"
BELAGAVI,29010808402,2015-16,KANNADA LOWER PRIMARY SCHOOL GANDHINAGAR,KHANAPUR,RAMGURWADI,HALAKARNI,Karnataka,591302,,,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BAGALKOT,29020200301,2015-16,GOVT- HIGHER PRIMARY SCHOOL ,BAGALKOT,YADAHALLI-(BGK),ANADINNI,Karnataka,587203,,,,,,,,,,,
BAGALKOT,29021102906,2015-16,UNAID- KALPAHA VRUKSHA MODERN LOWER PRIMARY SCHOOL ,MUDHOL,YADAHALLI INGALAGI,INGALGI,Karnataka,587313,,,,,,,,,,,
BELAGAVI,29010809307,2015-16,CHENNAMMA RANI SMARAK HIGH SCHOOL ,KHANAPUR,ITAGI,ITAGI,Karnataka,591112,,,,,,ChIJxRKJ6TE4vzsRsOKUMiqKHlg,C,City,belagavi,Kittur Rani Channamma Residential Sainik School for Girls,"Belagavi, Karnataka 591115, India"
BELAGAVI,29011113404,2015-16,VIDYAPRASARAK ENGLISH HIGHER PRIMARY SCHOOL RAMDURG,RAMDURG,RAMDURG,WARD NO 8,Karnataka,591123,,,,,,,,,,,
BELAGAVI,29011111359,2015-16,S R P PU COLLEGE ,RAMDURG,SALAHALLI,SALAHALLI,Karnataka,591130,,,,,,,,,,,
BELAGAVI,29011110633,2015-16,CSB PU COLLEGE ,RAMDURG,RAMDURG,RAMDURG,Karnataka,590001,,,,,,ChIJcZgBRTJhvzsRSXPCZ9IizJA,C,City,belagavi,SGV's Mahesh PU College,"MalMaruti Extention Area, Mahantesh Nagar, Belagavi, Karnataka 590017, India"
BELAGAVI,29011113405,2015-16,STATE COMP PU COLLEGE RAMDURG (AIDED),RAMDURG,RAMDURG,WARD NO 8,Karnataka,591123,,,,,,,,,,,
MYSURU,29260622902,2015-16,"GOVT HIGHER PRIMARY SCHOOL B BLOCK, ",KRISHNARAJANAGARA,K.R.NAGARA TOWN,K R NAGARA-WARD-16,Karnataka,571602,,,,,,ChIJn_rirg5wrzsRHYvGftWK6pg,C,City,mysuru,Maharani Government Higher Primary School,"Narayana Shastri Road, Narayana Shastri Road, Near Sadvidya College, Devaraj Mohalla, Mysuru, Karnataka 570001, India"
MYSURU,29260606101,2015-16,"GOVT HIGHER PRIMARY SCHOOL, ",KRISHNARAJANAGARA,MAYIGOWDANAHALLI,MAYIGOWDANAHALLI,Karnataka,571617,,ChIJ21P2PR93pTsR-TC-o54kWEo,,,,ChIJn_rirg5wrzsRHYvGftWK6pg,C,City,mysuru,Maharani Government Higher Primary School,"Narayana Shastri Road, Narayana Shastri Road, Near Sadvidya College, Devaraj Mohalla, Mysuru, Karnataka 570001, India"
MYSURU,29260706007,2015-16,"ADHYAN  HIGH SCHOOL, SHAKTHINAGAR",MYSORE NORTH,GIRIYA BOVI  PALYA,WARD-56,Karnataka,570029,,,,,,ChIJIyH0hLZxrzsR5GU3t-x6qv8,B,Pincode,570029,Adhyayan School,"CA-2, Adishakthi Rasthe, Sakthi Nagar, Mysuru, Karnataka 570029, India"
MYSURU,29260706005,2015-16,MOULANA AZAD HIGH SCHOOL,MYSORE NORTH,GIRIYA BOVI  PALYA,WARD-56,Karnataka,570029,,,,,,ChIJcQoiNTVwrzsROiDZbWAQodc,C,City,mysuru,Moulana Azad Residental Girls High School,"183, Dr. Rajkumar Road, Dr. Rajkumar Road, Near Teachers Layout, Raghavendra Nagar, Mysuru, Karnataka 570011, India"
BELAGAVI,29010305928,2015-16,MODEL ENGLISH HIGH SCHOOL FORT CAMP,BELGAUM CITY,CAMP,CAMP.BGM.CITY.,Karnataka,590001,,,,,,,,,,,
BELAGAVI,29010305929,2015-16,MODEL ENGLISH HIGH SCHOOL B K MODEL CAMPUS CAMP,BELGAUM CITY,CAMP,CAMP.BGM.CITY.,Karnataka,590001,,,,,,,,,,,
BELAGAVI,29010305931,2015-16,AL AMEEN ENGLISH HIGH SCHOOL FORT,BELGAUM CITY,GANDHI NAGAR,CAMP.BGM.CITY.,Karnataka,590016,,,,,,,,,,,
BELAGAVI,29010305933,2015-16,DY CHAUGALE BHARATESH HIGH SCHOOL GANDHI NAGAR,BELGAUM CITY,GANDHI NAGAR,CAMP.BGM.CITY.,Karnataka,590016,,,,,,ChIJwWIiZpVmvzsR0wN_9ppxa0g,B,Pincode,590016,Bharatesh Education Trust,"Bc-188, Dharwad Road, Dharwad Road, Belagavi, Karnataka 590016, India"
TUMAKURU MADHUGIRI,29310404403,2015-16,VISHWABHARATHI RURAL AIDED HIGH SCHOOL ,MADHUGIRI,YALKUR,YELKUR,Karnataka,572124,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310421901,2015-16,GOVT LOWER PRIMARY SCHOOL EJIHALLI,MADHUGIRI,BYALYA,EJIHALLY,Karnataka,572132,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310422101,2015-16,GOVT HIGHER PRIMARY SCHOOL NITRAHALLI CROSS,MADHUGIRI,BYALYA,NITRAHALLY,Karnataka,572132,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310422102,2015-16,GOVT HIGHER PRIMARY SCHOOL NITRAHALLI VILLAGE,MADHUGIRI,KONDAVADI,NITRAHALLY,Karnataka,572132,,,,,,,,,,,
MYSURU,29260303708,2015-16,TSS HIGH SCHOOL KYATHANAHALLI,H.D.KOTE,KYATHANAHALLI,KYATHANA HALII,Karnataka,570026,,,,,,,,,,,
MYSURU,29260307610,2015-16,GOVT LOWER PRIMARY SCHOOL MASANAKUPPE,H.D.KOTE,ALANAHALLI,ALANAHALLI,Karnataka,570026,,,,,,ChIJo4G9My7zpTsRoj1afbUHjgs,C,City,mysuru,Government Lower Primary School Vaddarapalya,"Vaddarapalya, H. D. Kote, Mysuru District, Hommaragahalli, Karnataka 571114, India"
MYSURU,29260307611,2015-16,CHETHANA PRIMARY SCHOOL ,H.D.KOTE,ALANAHALLI,ALANAHALLI,Karnataka,570026,,,,,,ChIJP_ZvrIN6rzsRH73mJ0W9RnA,C,City,mysuru,Purna Chetana Public School,"#3083,2nd Main, Paramahamsa Road Yadavagiri, Mysuru, Karnataka 570020, India"
MYSURU,29260307901,2015-16,GOVT LOWER PRIMARY SCHOOL GONTHAGALA HUNDI,H.D.KOTE,SARAGUR,KOTHEGALA,Karnataka,571121,,,,,,ChIJo4G9My7zpTsRoj1afbUHjgs,C,City,mysuru,Government Lower Primary School Vaddarapalya,"Vaddarapalya, H. D. Kote, Mysuru District, Hommaragahalli, Karnataka 571114, India"
MYSURU,29260332104,2015-16,GOVT HIGHER PRIMARY SCHOOL  DODDABYRANA KUPPE,H.D.KOTE,DB KUPPE,D B KUPPE,Karnataka,571114,,,,,,ChIJn_rirg5wrzsRHYvGftWK6pg,C,City,mysuru,Maharani Government Higher Primary School,"Narayana Shastri Road, Narayana Shastri Road, Near Sadvidya College, Devaraj Mohalla, Mysuru, Karnataka 570001, India"
BELAGAVI,29010808801,2015-16,KANNADA HIGHER PRIMARY SCHOOL ,KHANAPUR,MANGYANKOPPA,HANDUR,Karnataka,591106,,,,,,,,,,,
BELAGAVI,29011214701,2015-16,ORINTAL KANNADA CONVENT HIGHER PRIMARY SCHOOL SOUNDATTI,SOUNDATTI,SOUNDATTI SOUTH,WARD NO 11,Karnataka,591126,,,,,,,,,,,
BELAGAVI,29011215301,2015-16,NAYAK STUDENT FEDERATION HIGHER PRIMARY SCHOOL SOUNDATTI,SOUNDATTI,SOUNDATTI SOUTH,WARD NO 17,Karnataka,591126,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310307201,2015-16,GOVT LOWER PRIMARY SCHOOL ,KORATAGERE,BOODAGAVI,BADAMUDDANAPALYA,Karnataka,572138,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310309902,2015-16,GOVT URDU LOWER PRIMARY SCHOOL ,KORATAGERE,KORATAGERE(URDU),KOLALA,Karnataka,572140,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310309903,2015-16,PRATHIBHA DARSHINI AIDED HIGHER PRIMARY SCHOOL ,KORATAGERE,KOLALA,KOLALA,Karnataka,572140,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310425402,2015-16,GOVT LOWER PRIMARY SCHOOL BHYRAPURA,MADHUGIRI,KODIGENAHALLY,KALIDEVAPURA,Karnataka,572127,,,,,,,,,,,
BELAGAVI,29011112904,2015-16,VIDYA PRASARAK SAMITI KANNADA HIGHER PRIMARY SCHOOL RAMDURG,RAMDURG,RAMDURG,WARD NO 3,Karnataka,591123,,,,,,,,,,,
MYSURU,29260706604,2015-16,GOVERNMENT HIGHER PRIMARY SCHOOL   MCC COLONY,MYSORE NORTH,"HORSE LANE, JYOTHI NAGAR",WARD-62,Karnataka,570019,,,,,,,,,,,
MYSURU,29260705112,2015-16,"CHAYADEVI HIGHER PRIMARY SCHOOL ,",MYSORE NORTH,N.R MOHALLA,WARD-47,Karnataka,570007,,,,,,,,,,,
MYSURU,29260703307,2015-16,SRI BHYRAVESHVARA HIGHER PRIMARY SCHOOL,MYSORE NORTH,HEBBAL,WARD-28,Karnataka,570016,,,,,,,,,,,
MYSURU,29260703806,2015-16,"GOVT PRE UNIVERSITY COLLEGE , VONTI",MYSORE NORTH, ,WARD-33,Karnataka,570019,,,,,,ChIJ8fu6MkN6rzsRXREhvSCD3Ic,C,City,mysuru,Government Pre University College,"Manchegowda Koppal, Abhishek Circle, Abhishek Circle, Hebbal, Mysuru, Karnataka 570017, India"
MYSURU,29260705816,2015-16,DEPAUL PUBLIC SCHOOL SATHAGALLI,MYSORE NORTH,GIRIYA BOVI  PALYA,WARD-54,Karnataka,570029,ChIJqeOh2VFwrzsRKUyCrQWLLs4,ChIJqeOh2VFwrzsRKUyCrQWLLs4,,,,ChIJqeOh2VFwrzsRKUyCrQWLLs4,B,Pincode,570029,DE PAUL PUBLIC SCHOOL,"30/1, Sathagalli Extension, Mahadevapura Road, Mysuru, Karnataka 570029, India"
MYSURU,29260702907,2015-16,ST' JOSEPH'S HIGH SCHOOL,MYSORE NORTH,VINYAKA NAGARA,WARD-23,Karnataka,570012,,,,,,ChIJLQZxPHBwrzsRX1V5MS7Ytdo,C,City,mysuru,St. Joseph's High School,"Nelson Mandela Road, Bannimantap, Mysuru, Karnataka 570015, India"
MYSURU,29260702908,2015-16,"CHINMAYA HIGH SCHOOL , ",MYSORE NORTH,VINYAKA NAGARA,WARD-23,Karnataka,570012,,ChIJ14McGJJ6rzsR4noc0lxJnF4,,,,ChIJ14McGJJ6rzsR4noc0lxJnF4,B,Pincode,570012,Chinmaya Saiukata Vidhyalaya,"Opposite Post Office 4th Main, 4th Main Rd, Jayalakshmipuram, Mysuru, Karnataka 570012, India"
MYSURU,29260704403,2015-16,GOVERNMENT URDU HIGHER PRIMARY SCHOOL NIZAMIA,MYSORE NORTH,NIZAMIYA(URDU),WARD-40,Karnataka,570001,,,,,,ChIJD_9cCW9wrzsRM3V1OVkRV9g,B,Pincode,570001,Government Central Urdu Girls Higher Primary School,"3rd Infantry, Ashoka Road, Ashoka Road, Near St. Philomina's Church, Lashkar Mohalla, Mysuru, Karnataka 570001, India"
BELAGAVI,29010300206,2015-16,KANNADA LOWER PRIMARY SCHOOL PARVATINAGAR,BELGAUM CITY,TILAKWADI ( MHPS.9 ),W.NO.2.BGM.CITY.,Karnataka,590008,,,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010300301,2015-16,MARATHI HIGHER PRIMARY GIRLS SCHOOL NO.6 ANAGOL,BELGAUM CITY,ANGOL,W.NO.3.BGM.CITY.,Karnataka,590007,,,,,,,,,,,
BELAGAVI,29010201702,2015-16,K.H.B.S. ,BAILHONGAL,BELAVADI,BELAVADI,Karnataka,591104,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310416801,2015-16,GOVT LOWER PRIMARY SCHOOL ,MADHUGIRI,BADAVANAHALLY,APANAHALLI,Karnataka,572112,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310408701,2015-16,GOVT HIGHER PRIMARY SCHOOL ,MADHUGIRI,REDDYHALLY,BENAKANAHALLI,Karnataka,572133,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310422303,2015-16,GOVT LOWER PRIMARY SCHOOL GOWTHAMANAGARA,MADHUGIRI,THERIYUR,KADAGATHUR,Karnataka,572127,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310418402,2015-16,GOVT LOWER PRIMARY SCHOOL THIMMALAPUR THANDA,MADHUGIRI,PURAVARA,THIMMALAPURA,Karnataka,572175,,,,,,,,,,,
MYSURU,29261118701,2015-16,GOVT HIGHER PRIMERY SCHOOL ,T.N.PURA,MADHAPURA,CHOWHALLI,Karnataka,571124,,,,,,ChIJn_rirg5wrzsRHYvGftWK6pg,C,City,mysuru,Maharani Government Higher Primary School,"Narayana Shastri Road, Narayana Shastri Road, Near Sadvidya College, Devaraj Mohalla, Mysuru, Karnataka 570001, India"
MYSURU,29261202311,2015-16,KAVERI VIDYA SAMSTHE HS.,MYSORE SOUTH,KUVEMPUNAGAR,WARD-17,Karnataka,570023,,,,,,,,,,,
MYSURU,29261201916,2015-16,SRIMATHI PUTTATHAYAMMA SMARAKA HPS,MYSORE SOUTH,KUVEMPUNAGAR,WARD-13,Karnataka,570023,,,,,,,,,,,
MYSURU,29261018304,2015-16,GOVT JUNIOR COLLEGE ,PERIYA PATNA,KANAGALU,KANAGALU,Karnataka,571187,,ChIJx9HqfOa2zTsR9G11I-VqwHY,,,,,,,,,
BELAGAVI,29010809308,2015-16,BASAVESWAR KANNADA CONVENT LOWER PRIMARY SCHOOL ,KHANAPUR,ITAGI,ITAGI,Karnataka,591112,,,,,,,,,,,
BELAGAVI,29010809309,2015-16,SS KALLAPPAGOUDER COVENT (UPPER PRIMARY) ,KHANAPUR,ITAGI,ITAGI,Karnataka,591112,,,,,,,,,,,
BELAGAVI,29011100504,2015-16,KANNADA LOWER PRIMARY SCHOOL ,RAMDURG,BATAKURKI,BATAKURKI,Karnataka,591123,,,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010404508,2015-16,FADIBASVESHWAR HIGHER PRIMARY SCHOOL ,BELGAUM RURAL.,ARALIKATTI,HIREBAGEWADI,Karnataka,591109,,,,,,,,,,,
BELAGAVI,29011113202,2015-16,GOVT PU COLLEGE RAMDURG RAMDURG,RAMDURG,RAMDURG,WARD NO 6,Karnataka,591123,,,,,,ChIJFcn6JrBmvzsRNJIPK2NmrBM,C,City,belagavi,Govt. Sardar's P U College,"Kaktives Rd, Khade Bazar,  , Belagavi, Karnataka 590001, India"
BELAGAVI,29011113110,2015-16,NATIONAL PU COLLEGE RAMDURG (UNAIDED) RAMDURG,RAMDURG,RAMDURG,WARD NO 5,Karnataka,591123,,,,,,,,,,,
BELAGAVI,29011110637,2015-16,SMT SAVITA S PATTEPUR PU COLLEGE ,RAMDURG,RAMDURG,RAMDURG,Karnataka,591123,,,,,,,,,,,
BELAGAVI,29011105012,2015-16,SGT PU COLLEGE ,RAMDURG,KATKOL,KATKOL,Karnataka,591114,ChIJma14JxWouDsRhTFVoCTAPJM,ChIJma14JxWouDsRhTFVoCTAPJM,,,,ChIJma14JxWouDsRhTFVoCTAPJM,A,Street Address,katkol,S.G.T PU College,"Katkol, Karnataka 591114, India"
MYSURU,29260703902,2015-16,ROYAL ENGLISH GIRLS HIGH SCHOOL,MYSORE NORTH,VINYAKA NAGARA,WARD-34,Karnataka,570021,,,,,,ChIJKRNamXNwrzsRrsaZmdcpdqI,C,City,mysuru,Royal English High School,"Sheshadri Iyer Road, Yadavagiri, Mysuru, Karnataka 570001, India"
MYSURU,29260703903,2015-16,VIDYAVERDAKA JUNIOR COLLEGE,MYSORE NORTH,VINYAKA NAGARA,WARD-34,Karnataka,570021,ChIJH8JIcWKrvDsRR49TsDpCurw,ChIJH8JIcWKrvDsRR49TsDpCurw,,,,ChIJcUv41196rzsRQCqn5wbdbgU,C,City,mysuru,Vidyavardhaka College of Engineering,"P.B. No.206, III Stage, Gokulam, Near Vijayanagar Water Tank, Contour Road, Mysuru, Karnataka 570002, India"
MYSURU,29261014802,2015-16,GOVT HIGH SCHOOL ,PERIYA PATNA,BHUVANA HALLI,BHUVANAHALLI,Karnataka,571102,,,,,,ChIJxdUQWaV7rzsR2k0pfcjBx-s,C,City,mysuru,Hootagalli Government High School,"K.R.S road, K.R.S road, K R S Road, Hootagalli, Mysuru, Karnataka 570018, India"
MYSURU,29261014901,2015-16,GOVT HIGHER PRIMARY SCHOOL  ,PERIYA PATNA,HITNEHEBBAGILU,ECHOOR,Karnataka,571102,,,,,,ChIJn_rirg5wrzsRHYvGftWK6pg,C,City,mysuru,Maharani Government Higher Primary School,"Narayana Shastri Road, Narayana Shastri Road, Near Sadvidya College, Devaraj Mohalla, Mysuru, Karnataka 570001, India"
BELAGAVI,29010305935,2015-16,ISLAMIYA COMPOSITE JUNIOUR COLLEGE CAMP,BELGAUM CITY,CAMP,CAMP.BGM.CITY.,Karnataka,590001,,,,,,ChIJVRiKqKNmvzsRU0jOZCONPVM,A,Street Address,camp,Islamiya College,"Camp, Belagavi, Karnataka 590001, India"
BELAGAVI,29010204402,2015-16,K.H.P.S.HOSKOTI ,BAILHONGAL,HANABARHATTI,GAJAMANAL,Karnataka,591121,,,,,,,,,,,
BELAGAVI,29010804003,2015-16,MALAPRABHA HIGH SCHOOL ,KHANAPUR,CHAPGAON,CHAPAGAON,Karnataka,591120,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310302707,2015-16,GOVT HIGH SCHOOL ,KORATAGERE,AKKIRAMPURA,AKKIRAMPURA,Karnataka,572121,,ChIJY__TRaO0sTsR0zBqpPuWU24,,,,,,,,,
TUMAKURU MADHUGIRI,29310302601,2015-16,GOVT LOWER PRIMARY SCHOOL HARIHARAPPANAPALYA,KORATAGERE,HULIKUNTE,KORATAGERE GRAMANTHARA,Karnataka,572129,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310308105,2015-16,OXFORD PUBLIC LOWER PRIMARY SCHOOL ,KORATAGERE,THOVINAKERE,THOVINAKERE,Karnataka,572138,,,,,,,,,,,
TUMAKURU MADHUGIRI,29310317801,2015-16,GOVT LOWER PRIMARY SCHOOL ,KORATAGERE,BOODAGAVI,BOODAGAVI,Karnataka,572138,,,,,,,,,,,
