City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
NAGPUR,27091402202,2015-16,SHANTI VDY MANDIR PRI SCH ENG,URC 1,"S.C.S. GIRLS PS,PACHPAOLI",SIDDHARTH NAGAR,Maharashtra,440026,,,,,,,,,,,
NAGPUR,27091402203,2015-16,BHARAT UPP PRI SCH SHENDE NGR,URC 1,"SINDHIHINDI UPS,PACHPAOLI",SIDDHARTH NAGAR,Maharashtra,440026,,,,,,ChIJVVVVxXvA1DsRJmmvCoVO1L8,C,City,nagpur,Bharat Primary School,"Abhyankar Nagar, Near Zenda Chouck, Nagpur, Maharashtra 440010, India"
NAGPUR,27090501502,2015-16,"SHRI PANDURANG GAWATE VIDY., ",KAMPTEE,KHASALA,BHILGAON,Maharashtra,440026,,,,,,,,,,,
NAGPUR,27090501503,2015-16,CENTRAL INDIA PUBLIC SCH. ,KAMPTEE,KHASALA,BHILGAON,Maharashtra,440026,,ChIJq6qqqu3H1DsRdhotxCF0iR4,,,,ChIJ3VGsKsDH1DsRLXqQDw60FrA,B,Pincode,440026,Central India Public School,"Suman Vihar, Opposite Akashwani Towers, Kamptee Road, Nagpur, Maharashtra 440026, India"
NAGPUR,27090501504,2015-16,ST. DON. BOSCO JACOB  SCH.,KAMPTEE,KHASALA,BHILGAON,Maharashtra,440026,,,,,,ChIJo9so95TG1DsRfxAtV9qw0hI,A,VILLAGE_NAME,bhilgaon,St. Don Bosco Middle School,"Kamptee Rd, Opposite Shagn Lawn, Naka No.2, Bhilgaon, Nagpur, Maharashtra 440026, India"
NAGPUR,27090501506,2015-16,MOUNT LITRA ZEE SCHOOL ,KAMPTEE,KHASALA,BHILGAON,Maharashtra,440026,,ChIJs8X6DfPG1DsRMVeL7DKJvss,,,,ChIJs8X6DfPG1DsRMVeL7DKJvss,A,VILLAGE_NAME,bhilgaon,Mount Litera Zee School Nagpur,"199 Sangal Estate, Kawtha Road , Naka No2 , NH-7, Bhilgaon, Nagpur, Maharashtra 440026, India"
OSMANABAD,27290800802,2015-16,"MAHTMA BASVESHWAR VIDYALAYA, DESMEGAON",WASHI,INDAPUR,DASMEGAON,Maharashtra,413503,,,,,,,,,,,
OSMANABAD,27290800901,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,DONGEREWADI",WASHI,PARA,DONGREWADI,Maharashtra,413507,,,,,,,,,,,
OSMANABAD,27290801001,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",WASHI,PARA,FAKARABAD,Maharashtra,413507,,ChIJ03Kv6j_n0DsRbZmaYuKwDXg,,,,,,,,,
OSMANABAD,27290801101,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",WASHI,WASHI,KAWADEWADI(KHALCHI),Maharashtra,413503,,ChIJ03Kv6j_n0DsRbZmaYuKwDXg,,,,,,,,,
OSMANABAD,27290404603,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL, LAMAN TANDA NO-1,",OMERGA,BELAMB,KADER,Maharashtra,413606,,,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
OSMANABAD,27290404604,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,LAMAN TANDA(EAST),",OMERGA,BELAMB,KADER,Maharashtra,413606,,,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
OSMANABAD,27290404605,2015-16,"LOKMANYA TILAK VIDYALAYA,",OMERGA,BELAMB,KADER,Maharashtra,413606,,,,,,,,,,,
OSMANABAD,27290404701,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",OMERGA,BALSUR,KALDEO NIMBALA,Maharashtra,413606,,ChIJDfFyWbZgzzsR0h424pcf8Os,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
AHMADNAGAR,27260301502,2015-16,VISHWADHARA ENGLISH MEDIUM SCHOOL DHONEWADI,KOPARGAON,POHEGAON,DHONDEWADI,Maharashtra,423605,,,,,,ChIJYaMyXmxE3DsRDuIwCTjyrJU,B,Locality,kopargaon,Shri Sharda English Medium School,"Shardanagar, Kopargaon, Maharashtra 423601, India"
AHMADNAGAR,27260301601,2015-16,Z.P.P.SCHOOL ,KOPARGAON,POHEGAON,BAHADARPUR,Maharashtra,423605,,,,,,,,,,,
AHMADNAGAR,27260301701,2015-16,Z.P.P.SCHOOL ,KOPARGAON,POHEGAON,BAHADARABAD,Maharashtra,423605,,,,,,,,,,,
WARDHA,27080800701,2015-16,Z.P.PRI. SCHOOL ,WARDHA,ANJI,KAMTHI,Maharashtra,442106,,,,,,,,,,,
WARDHA,27080809601,2015-16,Z.P.UP. PRI. SCHOOL ,WARDHA,SALOD,SELSURA,Maharashtra,442101,,,,,,,,,,,
WARDHA,27080809701,2015-16,Z.P.UP.PRI. SCHOOL ,WARDHA,SALOD,SAWANGI (M),Maharashtra,442001,,,,,,,,,,,
WARDHA,27080809702,2015-16,"Z.P.PRI. SCHOOL, BHIMNAGAR ",WARDHA,SALOD,SAWANGI (M),Maharashtra,442001,,,,,,,,,,,
OSMANABAD,27290206601,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",KALLAMB,LOHATA(EAST),PIMPALGAON DOLA,Maharashtra,413507,,,,,,,,,,,
OSMANABAD,27290206701,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,PIMPRI (SHI)",KALLAMB,PADOLI,PIMPRI (SH),Maharashtra,413510,,,,,,,,,,,
OSMANABAD,27290206702,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,.HANUMANNAGAR PIMPRI (SHI)",KALLAMB,PADOLI,PIMPRI (SH),Maharashtra,413510,,,,,,,,,,,
OSMANABAD,27290206703,2015-16,"EVEREST ENGLISH SCHOOL, RADHAI NAGAR PIMPRI(SHI)",KALLAMB,PADOLI,PIMPRI (SH),Maharashtra,413507,,,,,,,,,,,
OSMANABAD,27290400802,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL, LAMAN TANDA,",OMERGA,BELAMB,BELAMB,Maharashtra,413606,,,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
OSMANABAD,27290400803,2015-16,"LALBHADUR SHASTRI VIDYALAYA,",OMERGA,BELAMB,BELAMB,Maharashtra,413606,,,,,,,,,,,
OSMANABAD,27290400901,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",OMERGA,OMERGA,BEDGA,Maharashtra,413606,,ChIJDfFyWbZgzzsR0h424pcf8Os,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
OSMANABAD,27290400902,2015-16,"BHARAT VIDYALAYA,",OMERGA,OMERGA,BEDGA,Maharashtra,413606,,ChIJ1cUmHT5bzzsRjE_lvL4hs-s,,,,ChIJ1cUmHT5bzzsRjE_lvL4hs-s,A,Street Address,omerga,Bharat Vidyalaya,"NH65, Omerga, Maharashtra 413606, India"
NAGPUR,27091402204,2015-16,M FULE PRI SCH (GIRLS),URC 1,"S.C.S. GIRLS PS,PACHPAOLI",SIDDHARTH NAGAR,Maharashtra,440026,,,,,,ChIJHc6GZyzH1DsRd4oR5hjabbY,C,City,nagpur,M.Jotiba Fule Upper Primary School,"Naik Talav, Jagnath Budhwari, Tandapeth, Nagpur, Maharashtra 440002, India"
NAGPUR,27091402205,2015-16,M FULE PRI SCH,URC 1,"S.C.S. GIRLS PS,PACHPAOLI",SIDDHARTH NAGAR,Maharashtra,440017,,,,,,ChIJHc6GZyzH1DsRd4oR5hjabbY,C,City,nagpur,M.Jotiba Fule Upper Primary School,"Naik Talav, Jagnath Budhwari, Tandapeth, Nagpur, Maharashtra 440002, India"
NAGPUR,27091402206,2015-16,SAMTA PRI SCH SHENDE NGR,URC 1,"S.C.S. GIRLS PS,PACHPAOLI",SIDDHARTH NAGAR,Maharashtra,440026,,,,,,,,,,,
NAGPUR,27091402301,2015-16,RADHABAI UPP PRI SCH PANCHVATI,URC 1,"SINDHIHINDI UPS,PACHPAOLI",PANCHASHIL NAGAR,Maharashtra,440017,,,,,,,,,,,
NAGPUR,27091402302,2015-16,GAUTAM UPP PRI SCH PANCHSHIL,URC 1,"S.C.S. GIRLS PS,PACHPAOLI",PANCHASHIL NAGAR,Maharashtra,440017,,,,,,ChIJAwAAAHDG1DsRVAdBXvkRMko,C,City,nagpur,Z.P.Upper Primary School,"Lonkhari, Nagpur, Maharashtra 441001, India"
NAGPUR,27090604406,2015-16,GURUKUL MYD. ASHRAM SCH. ,RAMTEK,DEOLAPAR,DEOLAPAR,Maharashtra,441408,,,,,,ChIJWbNxOWHA1DsRJwcz9NkQkT8,C,City,nagpur,Shree Swaminarayan Gurukul International School,"Bhandara Road, Opp. Murli Paper Mill, Before Mathni Toll Plaza,, Nagpur, Maharashtra 440001, India"
NAGPUR,27090604407,2015-16,"LATE SMT.LAXMIDEVI AGARWALA CONVENT, ",RAMTEK,DEOLAPAR,DEOLAPAR,Maharashtra,441401,,,,,,,,,,,
NAGPUR,27090604501,2015-16,"Z.P. PS, ",RAMTEK,DEOLAPAR,NIMTOLA,Maharashtra,441408,,,,,,,,,,,
OSMANABAD,27290201101,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",KALLAMB,ANDORA,BHATSANGVI,Maharashtra,413507,,,,,,,,,,,
OSMANABAD,27290201201,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",KALLAMB,GOVINDPUR,BHATSHIRPURA,Maharashtra,413507,,,,,,,,,,,
OSMANABAD,27290801201,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",WASHI,SARAMKUNDI,GHATPIMPARI,Maharashtra,413534,,ChIJ03Kv6j_n0DsRbZmaYuKwDXg,,,,,,,,,
OSMANABAD,27290801202,2015-16,"NEW HIGHSCHOOL,",WASHI,SARAMKUNDI,GHATPIMPARI,Maharashtra,413534,,,,,,,,,,,
OSMANABAD,27290801301,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",WASHI,INDAPUR,GHODKI,Maharashtra,413503,,ChIJ03Kv6j_n0DsRbZmaYuKwDXg,,,,,,,,,
NAGPUR,27090209004,2015-16,"LONKARAN RATHI PS,",KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,,,,,,
OSMANABAD,27290404702,2015-16,"SHAHID BHAGATSING HIGHSCHOOL,",OMERGA,BALSUR,KALDEO NIMBALA,Maharashtra,413606,,,,,,,,,,,
OSMANABAD,27290404801,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",OMERGA,BALSUR,KALNIMBALA,Maharashtra,413606,,ChIJDfFyWbZgzzsR0h424pcf8Os,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
OSMANABAD,27290404802,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",OMERGA,BALSUR,KALNIMBALA,Maharashtra,413606,,ChIJDfFyWbZgzzsR0h424pcf8Os,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
NAGPUR,27091408207,2015-16,"ORAL AURAL KARNBADHIR VIDHYALAY, RAMDASPETH",URC 1,"TILAK UPS,DHANTOLI",SHANKAR NAGAR,Maharashtra,440010,,,,,,,,,,,
WARDHA,27080801001,2015-16,Z.P.PRI. SCHOOL ,WARDHA,ANJI,NARSULA,Maharashtra,442003,,,,,,,,,,,
WARDHA,27080801101,2015-16,Z.P.PRI. SCHOOL ,WARDHA,ANJI,PETH,Maharashtra,442103,,,,,,,,,,,
WARDHA,27080801201,2015-16,Z.P.UP.PRI. SCHOOL PAWNOOR,WARDHA,ANJI,PAWNUR,Maharashtra,442001,,,,,,,,,,,
WARDHA,27080801202,2015-16,RANIBAI AGNIHOTRI VIDYALAYA ,WARDHA,ANJI,PAWNUR,Maharashtra,442003,,,,,,ChIJaT7nTQ5_1DsRWFHe7zBuapg,B,Locality,wardha,"Ranibai Agnihotri College, Wardha","Wardha, Maharashtra 442001, India"
OSMANABAD,27290800201,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",WASHI,INDAPUR,BAVI,Maharashtra,413525,,ChIJ03Kv6j_n0DsRbZmaYuKwDXg,,,,,,,,,
OSMANABAD,27290800202,2015-16,"JANSEVA VIDYALAYA, ",WASHI,INDAPUR,BAVI,Maharashtra,413525,,,,,,,,,,,
OSMANABAD,27290206801,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",KALLAMB,PADOLI,RAIGAVHAN,Maharashtra,413528,,,,,,,,,,,
OSMANABAD,27290206901,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",KALLAMB,SHIRADHON,RANJANI,Maharashtra,413528,,,,,,,,,,,
NAGPUR,27090201503,2015-16,"SATI ANUSAYA HS,",KATOL,PARDSINGA,PARADSINGA,Maharashtra,441305,,,,,,,,,,,
NAGPUR,27090201701,2015-16,"Z.P PS,",KATOL,PARDSINGA,WADVIHIRA,Maharashtra,441305,,,,,,,,,,,
OSMANABAD,27290401001,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",OMERGA,BHUSNI,BERADWADI,Maharashtra,413605,,,,,,,,,,,
OSMANABAD,27290401101,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,BAGATWADI MADHALIWADI",OMERGA,GUGALGAON,BHAGATWADI MADHALIWADI,Maharashtra,413606,,,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
OSMANABAD,27290401201,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",OMERGA,OMERGA,BHIKAR SANGVI,Maharashtra,413606,,ChIJDfFyWbZgzzsR0h424pcf8Os,,,,ChIJDfFyWbZgzzsR0h424pcf8Os,B,Pincode,413606,Zilla Parishad Primary School,"Holi, Maharashtra 413606, India"
NAGPUR,27091406602,2015-16,ISLAMIYA URDU PRY SCH,URC 1,"SHISHUVIHAR PS,GANDHISAGR",MOMINPURA,Maharashtra,440018,,,,,,,,,,,
NAGPUR,27090503001,2015-16,"Z.P.PS,",KAMPTEE,KORADI,PANJRA,Maharashtra,441111,,,,,,,,,,,
NAGPUR,27090503002,2015-16,BHANGE PUBLIC SCH. ,KAMPTEE,KORADI,PANJRA,Maharashtra,441111,,ChIJMx4-RcLD1DsRwNSljEfwn6c,,,,ChIJMx4-RcLD1DsRwNSljEfwn6c,C,City,nagpur,Bhange Public School,"Panjara Colony, Nagpur, Maharashtra 440026, India"
NAGPUR,27090503101,2015-16,"Z.P.PS,",KAMPTEE,KORADI,TANDULVANI,Maharashtra,441113,,,,,,,,,,,
NAGPUR,27090503201,2015-16,"Z.P.PS,",KAMPTEE,KORADI,CHICHOLI,Maharashtra,441102,,,,,,,,,,,
OSMANABAD,27290201202,2015-16,KAY BHAI NARAYAN LOMTE SEC. SC ,KALLAMB,GOVINDPUR,BHATSHIRPURA,Maharashtra,413507,,,,,,,,,,,
OSMANABAD,27290804201,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",WASHI,PARA,PIMPALWADI,Maharashtra,413526,,ChIJ03Kv6j_n0DsRbZmaYuKwDXg,,,,,,,,,
NAGPUR,27090200102,2015-16,"GOVINDRAO UMAP HS,",KATOL,YENWA,YENWA,Maharashtra,441302,,,,,,,,,,,
NAGPUR,27090209005,2015-16,"INDIRA GIRLS HS, ",KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,ChIJX3iV751f1DsRczcly-PbOCg,A,Street Address,kondhali,Indira Girls High School Kondhali,"Vikas Nagar, Kondhali, Maharashtra 441103, India"
NAGPUR,27090209006,2015-16,"NIZAMIYA HS, ",KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,,,,,,
NAGPUR,27090209007,2015-16,"LAKHOTIYA BHUTDA VDY, ",KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,ChIJyzoMqApf1DsRwaigc-llyEY,B,Pincode,441103,Lakhotia Bhutada High School Kondhali,"Sonegaon, Maharashtra 441103, India"
NAGPUR,27090209009,2015-16,"GOODWILL CONVENT,",KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,ChIJfR8gURXH1DsR2YA_e-XYANg,C,City,nagpur,Pritam Goodwill,"Bhandara Rd, Wardhaman Nagar Colony, Nagpur, Maharashtra 440008, India"
NAGPUR,27091408208,2015-16,GRUHINI SAMAJ MARATHI PRIMARY SCHOOL,URC 1,"TILAK UPS,DHANTOLI",SHANKAR NAGAR,Maharashtra,440010,ChIJC52EzI3A1DsRZtsom4TIAfI,ChIJC52EzI3A1DsRZtsom4TIAfI,,,,ChIJC52EzI3A1DsRZtsom4TIAfI,C,City,nagpur,Gruhini Samaj Marathi Primary School,"Ambazari Road, Nagpur, Ramdaspeth, Maharashtra 440025, India"
NAGPUR,27091408209,2015-16,TENDERSTEPS (CDS) SCHOOL,URC 1,"TILAK UPS,DHANTOLI",SHANKAR NAGAR,Maharashtra,440010,,,,,,ChIJAQAAAI_A1DsRlQ9bdDBD4WA,C,City,nagpur,The Chanda Devi Saraf School,"Opposite Park, Central Bazar Road, Ramdaspeth, Nagpur, Maharashtra 440012, India"
NAGPUR,27091408301,2015-16,,URC 1,"TILAK UPS,DHANTOLI",DHARAMPETH,Maharashtra,440010,,,,,,,,,,,
NAGPUR,27091409402,2015-16,SENT JORJ CONVENT,URC 1,"BHIDE GIRLS HS,SITABURDI",OLD SHUKRAWARI,Maharashtra,440021,,,,,,ChIJ3dmUa6_A1DsRy7uqJC_IoOQ,C,City,nagpur,"st.george's convent,","179, Hanuman Nagar, Nagpur, Maharashtra 440024, India"
NAGPUR,27090111901,2015-16,"Z.P. PS, PIMPALGAON(RAUT)",NARKHED,ROHNA,PIMPALGAON [RAUT],Maharashtra,441304,,,,,,,,,,,
OSMANABAD,27290803604,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,CHIRKADWASTI, ",WASHI,PARA,PARA,Maharashtra,413507,,,,,,,,,,,
OSMANABAD,27290803701,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,",WASHI,INDAPUR,PARDI,Maharashtra,413503,,ChIJ03Kv6j_n0DsRbZmaYuKwDXg,,,,ChIJ17j4EcDA1DsRILIgD0e_1xk,A,VILLAGE_NAME,pardi,Zilla Parishad Primary School,"Nagpur, Pardi gotmare, Maharashtra 441502, India"
OSMANABAD,27290803702,2015-16,"MAHARUDRA MOTHE VIDYALAYA, ",WASHI,INDAPUR,PARDI,Maharashtra,413503,,,,,,,,,,,
NAGPUR,27090201801,2015-16,"Z.P.UPS, ",KATOL,PARDSINGA,MASLI,Maharashtra,441305,,,,,,,,,,,
NAGPUR,27090202001,2015-16,"Z.P.PS, WANDLI",KATOL,PARDSINGA,WANDLI (KHU),Maharashtra,441305,,,,,,,,,,,
NAGPUR,27090202101,2015-16,"Z.P.UPS, DIGRAS[BU]",KATOL,PARDSINGA,DIGRAS (BU),Maharashtra,441302,,,,,,,,,,,
NAGPUR,27090202102,2015-16,"VASANTRAO DESHMUKH VDY, DIGRAS[BU]",KATOL,PARDSINGA,DIGRAS (BU),Maharashtra,441305,,,,,,,,,,,
NAGPUR,27091406603,2015-16,RASHIDIYA URDU UPP PRY SCH,URC 1,"SHISHUVIHAR PS,GANDHISAGR",MOMINPURA,Maharashtra,440018,,,,,,,,,,,
NAGPUR,27091411804,2015-16,SINDI HINDI ENG PRI SCH,URC 1,"JUPITER PS,KHAMLA RD",KHAMLA,Maharashtra,440025,,,,,,ChIJB7XhEpu_1DsRP7zVebpz5qU,A,VILLAGE_NAME,khamla,Sindi Hindi English Primary School,"Sindi Colony, Khamla, Nagpur, Maharashtra 440025, India"
NAGPUR,27091411805,2015-16,MANJUSHA CONVENT MAR. P.S.,URC 1,"JUPITER PS,KHAMLA RD",KHAMLA,Maharashtra,440008,,,,,,ChIJF7qfTni_1DsR-2Na3dJjTkg,A,VILLAGE_NAME,khamla,Manjusha Convent,"Near Vedant Apartment, Sneha Nagar, Pande Layout, Khamla, Nagpur, Maharashtra 440015, India"
NAGPUR,27091408015,2015-16,"SNEHANGAN APANG MULANCHI SHALA, MATRU SEVA SANGH",URC 1,"BHIDE GIRLS HS,SITABURDI",SITABURDI,Maharashtra,440010,,,,,,,,,,,
NAGPUR,27090503301,2015-16,"Z.P.UPS,",KAMPTEE,MAHALGAON,MAHALGAON,Maharashtra,441202,,,,,,,,,,,
NAGPUR,27090503302,2015-16,"SHREENATH HS, ",KAMPTEE,MAHALGAON,MAHALGAON,Maharashtra,441202,,,,,,ChIJ8avTY8zA1DsRBnzeCyZ2gJQ,C,City,nagpur,Shreenath Collection,"M.A.K. Azad high school building,, Behind Wholesale Cloth Market, Gandhibagh, Nagpur, Maharashtra 440002, India"
NAGPUR,27090503303,2015-16,"SPANDAN CONVENT, ",KAMPTEE,MAHALGAON,MAHALGAON,Maharashtra,441202,,,,,,ChIJMxCRMxjI1DsRNh6f-MLYeJI,A,Street Address,mahalgaon,Spandan Convent,"Mahalgaon, Maharashtra 441104, India"
NAGPUR,27090503401,2015-16,"Z.P.UPS,",KAMPTEE,MAHALGAON,KAPSI,Maharashtra,440008,,,,,,,,,,,
NAGPUR,27090200105,2015-16,MAITRAI CONVENT SCHOOL KHAMLI,KATOL,YENWA,YENWA,Maharashtra,441306,,,,,,,,,,,
NAGPUR,27090100112,2015-16,"NEW MOUNT CONVENT PS, ",NARKHED,SAWARGAON,SAWARGAON,Maharashtra,441306,,,,,,ChIJSYdLZL9V1DsRaHaVm0r9kXk,A,Street Address,sawargaon,New Mount Convent,"Sawargaon, Nagpur, SH-246, Sawargaon Mowad Road, Narkhed, Narkhed, Maharashtra 441306, India"
NAGPUR,27090100113,2015-16,EKLAVYA SCHOLARS ,NARKHED,SAWARGAON,SAWARGAON,Maharashtra,441306,,,,,,ChIJvWSOeetV1DsR_-Z04gokOr4,A,Street Address,sawargaon,Eklavya Scholars CBSE School Sawargaon,"MH SH 247, Sawargaon, Maharashtra 441306, India"
NAGPUR,27090100201,2015-16,"Z.P.UPS, ",NARKHED,SAWARGAON,MALAPUR,Maharashtra,441306,,,,,,,,,,,
NAGPUR,27090100301,2015-16,"Z.P. UPS, MOHGAON BHADADE",NARKHED,SAWARGAON,MOHGAON (BHADADE),Maharashtra,441306,,,,,,ChIJ9QrooN4i1DsRv1NQqJoKFyc,C,City,nagpur,Z.p Up. Primary School,"Nagpur, Wani, Maharashtra 445304, India"
NAGPUR,27090209011,2015-16,"SUNRISE CONVENT, ",KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,ChIJSxOk0p9f1DsRJtOPJdpGy9s,A,Street Address,kondhali,Sunrise Convent,"Vikas Nagar, Kondhali, Maharashtra 441103, India"
NAGPUR,27090209012,2015-16,ST. RADHABAI APANG V. SCHOOL,KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,,,,,,
NAGPUR,27090209013,2015-16,LAKHOTIYA BHUTDA HIGH SCHOOL(CBSE) ,KATOL,KONDHALI,KONDHALI,Maharashtra,441103,,,,,,ChIJyzoMqApf1DsRwaigc-llyEY,B,Pincode,441103,Lakhotia Bhutada High School Kondhali,"Sonegaon, Maharashtra 441103, India"
NAGPUR,27090209014,2015-16,"SUNRISE MARATHI PS & UPS SCH,",KATOL,KONDHALI,KONDHALI,Maharashtra,441302,,,,,,,,,,,
NAGPUR,27090209015,2015-16,"ARVIND INDO PUBLIC SCHOOL, ",KATOL,KONDHALI,KONDHALI,Maharashtra,441103,ChIJs-hIJ21f1DsRa-VjcXjKyiU,ChIJ3flNfMJZ1DsRVzyvL41kXys,,,,ChIJ3flNfMJZ1DsRVzyvL41kXys,B,Locality,katol,"Arvind Indo Public School, Katol (CBSE)","Khutamba Road near railway station Katol Post  Katol Dist- Nagpur pin- 441302, MH SH 248, Maharashtra 441302, India"
NAGPUR,27091409403,2015-16,LT. KAMALTAI DAWANDE PRI. SCH.,URC 1,"NAVYUG PS,MUNJEWADA,MAHAL",OLD SHUKRAWARI,Maharashtra,440009,ChIJ1wELe07H1DsRyoZKq5wvgEc,ChIJ1wELe07H1DsRyoZKq5wvgEc,,,,ChIJ1wELe07H1DsRyoZKq5wvgEc,A,VILLAGE_NAME,old shukrawari,LT. KAMALTAI DAWANDE PRI. SCH.,"OLD SHUKRAWARI, Nagpur, Maharashtra, India"
NAGPUR,27091409404,2015-16,NEW HORIZON PUBLIC SCHOOL,URC 1,"SHISHUVIHAR PS,GANDHISAGR",OLD SHUKRAWARI,Maharashtra,440030,ChIJRfuo9rbA1DsR7O95zCQ8ZGs,ChIJRfuo9rbA1DsR7O95zCQ8ZGs,,,,,,,,,
NAGPUR,27091409405,2015-16,SWAMI SITARAMDAS UPP PRI SCHOO,URC 1,"JYOTI UPPER PRI. SCHOOL, HIWARI LT",OLD SHUKRAWARI,Maharashtra,440009,,,,,,,,,,,
NAGPUR,27091409601,2015-16,"ATULESH CONVENT, MHALGI NAGAR",URC 1,JANKI UPPER PRI. SCHOOL,PADOLE NAGAR,Maharashtra,440034,,,,,,ChIJkRMVubm41DsR3AQLDUr8Vws,B,Pincode,440034,Atulesh Convent,"33/152, Renuka Mata Nagar, Sanmarga Nagar, Nagpur, Maharashtra 440034, India"
NAGPUR,27091409701,2015-16,SWAMI GAJANAN PRI. SCHOOL,URC 1,"NAVGYAN VIKAS UPS,ITWARI",WATHODA,Maharashtra,440009,,,,,,ChIJw5P7Qp241DsR1QpM-QXyS38,C,City,nagpur,Swami Gajanan High School,"Kharbi Rd, Near Kharbi Road, Dighori, Nagpur, Maharashtra 440008, India"
OSMANABAD,27290803801,2015-16,"ZILLA PARISHAD CENTRAL PRIMARY SCHOOL,",WASHI,PARGAON,PARGAON,Maharashtra,413526,,,,,,ChIJGYHrejTf0DsRr9euYesAVEY,B,Locality,washi,Zila Parishad Central Primary Marathi School,"Kinhiraja, Washim, SH-207, Nagpur Aurangabad Mumbai Highway, Washim, Washim, Maharashtra 444402, India"
OSMANABAD,27290803802,2015-16,"GIRLS HIGHSCHOOL, ",WASHI,PARGAON,PARGAON,Maharashtra,413526,,ChIJ0awlGH-hxTsRY96_W7NSZF8,,,,,,,,,
OSMANABAD,27290803803,2015-16,"MAHATMA PHULE HIGHSCHOOL, ",WASHI,PARGAON,PARGAON,Maharashtra,413526,,,,,,,,,,,
OSMANABAD,27290803901,2015-16,"ZILLA PARISHAD PRIMARY SCHOOL,PIMPALGAON(KO)",WASHI,PARA,PIMPALGAON(K),Maharashtra,413503,,,,,,,,,,,
NAGPUR,27090202301,2015-16,"Z.P.UPS, YERLA(DHOTE)",KATOL,PARDSINGA,YERLA (DHOTE),Maharashtra,441305,,,,,,,,,,,
NAGPUR,27090202302,2015-16,DADASAHEB BAROKAR HS & JR.COLLAGE YERLA(DHOTE),KATOL,PARDSINGA,YERLA (DHOTE),Maharashtra,441305,,,,,,,,,,,
NAGPUR,27090202401,2015-16,"Z.P.PS, ",KATOL,PARDSINGA,HARANKHURI,Maharashtra,441305,,,,,,,,,,,
NAGPUR,27090202501,2015-16,"Z.P.UPS, ",KATOL,PARDSINGA,PANWADI,Maharashtra,441302,,,,,,,,,,,
NAGPUR,27091408016,2015-16,NEW LIFE CENTRE SCHOOL MUKBADHIR SITABULDI,URC 1,"BHIDE GIRLS HS,SITABURDI",SITABURDI,Maharashtra,440012,,,,,,,,,,,
